unique_key,created_date,status,complaint_type,descriptor,borough,street_name,latitude,longitude,closed_date,location_type,traffic_volume,aadt,nearby_crashes,pavement_crash_nearby,age_days,borough_code,is_highway,descriptor_severity,month_opened,risk_score,urgency_tier,urgency_label,fix_days_estimate,prob_low,prob_medium,prob_high,prob_critical
68717032,2026-04-18 04:17:07,Closed,Street Condition,Pothole,QUEENS,nan,40.67699930248896,-73.81964212203187,2026-04-18 04:17:07,nan,4959.1547619047615,4660.0,12,0,7.693182954571759,2,0,0.7,4,28.7,1,Medium,14,0.002,0.998,0.0,0.0
68533863,2026-04-01 20:56:54,Closed,Street Condition,Pothole,QUEENS,nan,40.69212936228362,-73.83483307985836,2026-04-11 09:03:00,nan,4959.1547619047615,4660.0,6,0,23.998888973090278,2,0,0.7,4,28.7,1,Medium,14,0.065,0.935,0.0,0.0
68731121,2026-04-17 09:40:18,Closed,Street Condition,Pothole,QUEENS,nan,40.760254468857475,-73.83492043902002,2026-04-18 13:08:00,nan,4959.1547619047615,4660.0,23,1,8.468750084201389,2,0,0.7,4,28.7,1,Medium,14,0.114,0.885,0.0,0.0
68606478,2026-04-08 07:51:04,Closed,Street Condition,Pothole,QUEENS,nan,40.58677820620502,-73.81464368111263,2026-04-08 07:51:04,nan,4959.1547619047615,4660.0,9,0,17.54460656568287,2,0,0.7,4,28.7,1,Medium,14,0.005,0.995,0.0,0.0
68736012,2026-04-20 18:41:45,Open,Street Condition,Pothole,STATEN ISLAND,nan,40.540333870026494,-74.17262065818653,,nan,23788.714285714286,2762.0,1,0,5.092743139756944,4,0,0.7,4,28.7,1,Medium,14,0.005,0.995,0.0,0.0
68609677,2026-04-04 09:24:22,Closed,Street Condition,Pothole,QUEENS,nan,40.76111911210022,-73.88732848779104,2026-04-11 21:47:00,nan,4959.1547619047615,4660.0,6,0,21.479814899016205,2,0,0.7,4,28.7,1,Medium,14,0.036,0.964,0.0,0.0
68700134,2026-04-17 20:04:03,Closed,Street Condition,Pothole,QUEENS,nan,40.761265587233325,-73.87499725675143,2026-04-23 09:53:00,nan,4959.1547619047615,4660.0,13,0,8.035590361979166,2,0,0.7,4,28.7,1,Medium,14,0.015,0.985,0.0,0.0
68591685,2026-04-07 08:28:47,Closed,Street Condition,Pothole,QUEENS,nan,40.761217008162774,-73.8863970016137,2026-04-07 08:28:47,nan,4959.1547619047615,4660.0,7,0,18.51841443605324,2,0,0.7,4,28.6,1,Medium,14,0.034,0.965,0.0,0.0
68536765,2026-04-01 13:00:10,Open,Street Condition,Pothole,BRONX,nan,40.86542336808975,-73.85476838715476,,nan,6677.6,6655.5,5,1,24.329953787905094,3,0,0.7,4,28.6,1,Medium,14,0.005,0.995,0.0,0.0
68667098,2026-04-14 22:54:06,Closed,Street Condition,Pothole,BROOKLYN,nan,40.676487398993885,-73.99872737127434,2026-04-16 10:10:00,nan,5664.555555555556,6673.0,12,1,10.91750008420139,1,0,0.7,4,28.6,1,Medium,14,0.032,0.968,0.0,0.0
68657433,2026-04-13 17:48:45,Closed,Street Condition,Pothole,QUEENS,nan,40.75307125129423,-73.79237698006892,2026-04-14 15:21:00,nan,4959.1547619047615,4660.0,8,0,12.129548695312499,2,0,0.7,4,28.6,1,Medium,14,0.002,0.998,0.0,0.0
68721378,2026-04-18 23:42:34,Closed,Street Condition,Pothole,BROOKLYN,nan,40.70665271548883,-73.95040633328112,2026-04-19 21:35:00,nan,5664.555555555556,6673.0,27,1,6.883842676793981,1,0,0.7,4,28.6,0,Low,30,0.585,0.414,0.0,0.0
68747357,2026-04-21 17:17:46,Closed,Street Condition,Pothole,QUEENS,nan,40.7343762769571,-73.87341674191903,2026-04-21 17:17:46,nan,4959.1547619047615,4660.0,23,0,4.151064899016204,2,0,0.7,4,28.6,1,Medium,14,0.231,0.769,0.0,0.0
68616296,2026-04-04 10:14:12,Closed,Street Condition,Pothole,BROOKLYN,nan,40.69455946412833,-73.90654640483562,2026-04-11 09:00:00,nan,5664.555555555556,6673.0,5,0,21.445208417534722,1,0,0.7,4,28.6,1,Medium,14,0.023,0.977,0.0,0.0
68769525,2026-04-22 16:11:06,Closed,Street Condition,Pothole,BROOKLYN,nan,40.59039133986666,-73.99153874884709,2026-04-23 13:10:00,nan,5664.555555555556,6673.0,11,1,3.1973611953125,1,0,0.7,4,28.6,1,Medium,14,0.011,0.989,0.0,0.0
68609183,2026-04-09 14:22:14,Closed,Street Condition,Pothole,QUEENS,nan,40.7599300035456,-73.89845559346726,2026-04-09 14:22:14,nan,4959.1547619047615,4660.0,8,0,16.272963047164353,2,0,0.7,4,28.6,1,Medium,14,0.013,0.987,0.0,0.0
68553205,2026-04-03 13:18:51,Closed,Street Condition,Pothole,QUEENS,nan,40.761217008162774,-73.8863970016137,2026-04-03 13:18:51,nan,4959.1547619047615,4660.0,7,0,22.316979250868055,2,0,0.7,4,28.6,1,Medium,14,0.013,0.987,0.0,0.0
68691320,2026-04-16 17:04:30,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.540587527713186,-74.2215341962543,2026-04-17 08:14:00,nan,23788.714285714286,2762.0,2,0,9.160277861979166,4,0,0.7,4,28.6,1,Medium,14,0.002,0.998,0.0,0.0
68674928,2026-04-15 15:02:10,Open,Street Condition,Pothole,BROOKLYN,nan,40.7007187813526,-73.92978882773821,,nan,5664.555555555556,6673.0,7,1,10.24523156568287,1,0,0.7,4,28.6,1,Medium,14,0.071,0.929,0.0,0.0
68525167,2026-04-01 02:15:39,Pending,Street Condition,Pothole,QUEENS,nan,40.67235473187952,-73.80267529428005,,nan,4959.1547619047615,4660.0,5,0,24.777534806423613,2,0,0.7,4,28.6,1,Medium,14,0.058,0.942,0.0,0.0
68732592,2026-04-17 09:54:09,Closed,Street Condition,Pothole,QUEENS,nan,40.743216338952784,-73.90716021602749,2026-04-18 11:10:00,nan,4959.1547619047615,4660.0,11,0,8.459132028645833,2,0,0.7,4,28.6,1,Medium,14,0.012,0.988,0.0,0.0
68583231,2026-04-06 16:32:41,Closed,Street Condition,Pothole,QUEENS,nan,40.761217008162774,-73.8863970016137,2026-04-06 16:32:41,nan,4959.1547619047615,4660.0,7,0,19.182372769386575,2,0,0.7,4,28.6,1,Medium,14,0.067,0.933,0.0,0.0
68736960,2026-04-17 09:53:30,Closed,Street Condition,Pothole,QUEENS,nan,40.75870642509298,-73.93791795808862,2026-04-18 09:00:00,nan,4959.1547619047615,4660.0,15,0,8.459583417534722,2,0,0.7,4,28.6,1,Medium,14,0.149,0.851,0.0,0.0
68767192,2026-04-23 12:49:52,Pending,Street Condition,Pothole,QUEENS,nan,40.74613471785544,-73.9417082442191,,nan,4959.1547619047615,4660.0,10,1,2.3371065656828707,2,0,0.7,4,28.6,1,Medium,14,0.01,0.99,0.0,0.0
68584684,2026-04-06 15:49:55,Closed,Street Condition,Pothole,QUEENS,nan,40.761217008162774,-73.8863970016137,2026-04-06 15:49:55,nan,4959.1547619047615,4660.0,7,0,19.21207184346065,2,0,0.7,4,28.6,1,Medium,14,0.067,0.933,0.0,0.0
68683357,2026-04-15 06:52:24,Closed,Street Condition,Pothole,QUEENS,nan,40.7402725268642,-73.89585124979992,2026-04-15 06:52:24,nan,4959.1547619047615,4660.0,23,0,10.58534730642361,2,0,0.7,4,28.5,1,Medium,14,0.001,0.999,0.0,0.0
68576532,2026-04-05 23:18:09,Closed,Street Condition,Pothole,QUEENS,nan,40.708265638229754,-73.89557663639876,2026-04-15 10:40:00,nan,4959.1547619047615,4660.0,7,0,19.9007986953125,2,0,0.7,4,28.5,1,Medium,14,0.01,0.99,0.0,0.0
68771510,2026-04-23 18:44:23,Open,Street Condition,Pothole,QUEENS,nan,40.7116289753834,-73.7293783023471,,nan,4959.1547619047615,4660.0,57,0,2.090914436053241,2,0,0.7,4,28.5,1,Medium,14,0.004,0.996,0.0,0.0
68617636,2026-04-09 11:07:08,Pending,Street Condition,Pothole,QUEENS,nan,40.72616002491308,-73.90011616052219,,nan,4959.1547619047615,4660.0,9,0,16.408449158275463,2,0,0.7,4,28.5,1,Medium,14,0.002,0.998,0.0,0.0
68654417,2026-04-13 11:40:00,Closed,Street Condition,Pothole,BROOKLYN,nan,40.73048634517696,-73.94624649368087,2026-04-16 12:20:00,nan,5664.555555555556,6673.0,7,0,12.385625084201388,1,0,0.7,4,28.5,1,Medium,14,0.405,0.595,0.0,0.0
68543258,2026-04-02 11:04:03,Closed,Street Condition,Pothole,QUEENS,nan,40.743305499960755,-73.93765082292556,2026-04-16 10:39:00,nan,4959.1547619047615,4660.0,7,1,23.410590361979168,2,0,0.7,4,28.5,1,Medium,14,0.002,0.998,0.0,0.0
68660022,2026-04-14 19:02:21,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.55189236936027,-74.17438497953906,2026-04-14 19:02:21,nan,23788.714285714286,2762.0,2,1,11.078437584201389,4,0,0.7,4,28.5,1,Medium,14,0.001,0.999,0.0,0.0
68771505,2026-04-23 11:26:25,Open,Street Condition,Pothole,STATEN ISLAND,nan,40.60514058539647,-74.09258655425113,,nan,23788.714285714286,2762.0,3,1,2.3950579545717594,4,0,0.7,4,28.5,1,Medium,14,0.003,0.997,0.0,0.0
68596377,2026-04-07 21:06:24,Closed,Street Condition,Pothole,QUEENS,nan,40.66640400481538,-73.74536818797739,2026-04-11 05:37:00,nan,4959.1547619047615,4660.0,25,1,17.992291750868056,2,0,0.7,4,28.5,1,Medium,14,0.0,1.0,0.0,0.0
68734539,2026-04-20 14:41:28,Pending,Street Condition,Pothole,QUEENS,nan,40.74855066375679,-73.8958130445512,,nan,4959.1547619047615,4660.0,45,0,5.25960656568287,2,0,0.7,4,28.5,1,Medium,14,0.005,0.995,0.0,0.0
68689832,2026-04-16 19:52:43,Closed,Street Condition,Pothole,QUEENS,nan,40.70299771958722,-73.91106809219384,2026-04-18 08:00:00,nan,4959.1547619047615,4660.0,14,1,9.043460732349537,2,0,0.7,4,28.5,1,Medium,14,0.001,0.999,0.0,0.0
68736958,2026-04-20 18:32:07,Closed,Street Condition,Pothole,QUEENS,nan,40.76004448372803,-73.89755299254857,2026-04-20 18:32:07,nan,4959.1547619047615,4660.0,11,0,5.099432954571759,2,0,0.7,4,28.5,1,Medium,14,0.031,0.969,0.0,0.0
68734535,2026-04-20 18:04:12,Pending,Street Condition,Pothole,QUEENS,nan,40.76004448372803,-73.89755299254857,,nan,4959.1547619047615,4660.0,11,0,5.118819528645833,2,0,0.7,4,28.5,1,Medium,14,0.031,0.969,0.0,0.0
68739899,2026-04-20 14:45:28,Closed,Street Condition,Pothole,QUEENS,nan,40.76016879310528,-73.83261043289514,2026-04-21 08:34:00,nan,4959.1547619047615,4660.0,34,1,5.256828787905093,2,0,0.7,4,28.5,1,Medium,14,0.014,0.986,0.0,0.0
68740475,2026-04-21 08:13:51,Open,Street Condition,Pothole,BROOKLYN,nan,40.64570363716766,-73.90143297324538,,nan,5664.555555555556,6673.0,15,0,4.5287848064236105,1,0,0.7,4,28.5,1,Medium,14,0.004,0.996,0.0,0.0
68699639,2026-04-17 12:32:13,Closed,Street Condition,Pothole,QUEENS,nan,40.74726127552869,-73.87444248255758,2026-04-17 20:45:00,nan,4959.1547619047615,4660.0,16,0,8.349363510127315,2,0,0.7,4,28.5,1,Medium,14,0.004,0.996,0.0,0.0
68521962,2026-03-31 16:55:01,Closed,Street Condition,Pothole,BROOKLYN,nan,40.65152093847471,-73.90945011598753,2026-04-21 09:51:00,nan,5664.555555555556,6673.0,6,0,25.166863510127317,1,0,0.7,3,28.5,1,Medium,14,0.049,0.951,0.0,0.0
68749437,2026-04-21 17:50:48,Open,Street Condition,Pothole,STATEN ISLAND,nan,40.579766298539575,-74.10379765978811,,nan,23788.714285714286,2762.0,1,0,4.128125084201389,4,0,0.7,4,28.5,1,Medium,14,0.007,0.992,0.0,0.0
68610473,2026-04-09 06:01:01,Closed,Street Condition,Pothole,BRONX,nan,40.89608250690141,-73.86691632989255,2026-04-09 06:01:01,nan,6677.6,6655.5,6,1,16.62103017679398,3,0,0.7,4,28.4,1,Medium,14,0.004,0.996,0.0,0.0
68614424,2026-04-09 06:04:04,Closed,Street Condition,Pothole,BRONX,nan,40.89608250690141,-73.86691632989255,2026-04-09 06:04:04,nan,6677.6,6655.5,6,1,16.618912121238427,3,0,0.7,4,28.4,1,Medium,14,0.004,0.996,0.0,0.0
68767184,2026-04-23 18:04:00,Open,Street Condition,Pothole,QUEENS,nan,40.7013909132085,-73.83152097537342,,nan,4959.1547619047615,4660.0,12,0,2.1189584175347225,2,0,0.7,4,28.4,1,Medium,14,0.011,0.989,0.0,0.0
68747359,2026-04-20 14:48:55,Closed,Street Condition,Pothole,QUEENS,nan,40.757523240224,-73.82913384300858,2026-04-21 10:24:00,nan,4959.1547619047615,4660.0,22,1,5.254432954571759,2,0,0.7,4,28.4,1,Medium,14,0.01,0.99,0.0,0.0
68760066,2026-04-22 19:39:58,Open,Street Condition,Pothole,QUEENS,nan,40.71679083109271,-73.83273380405444,,nan,4959.1547619047615,4660.0,28,0,3.0523148990162037,2,0,0.7,4,28.4,1,Medium,14,0.032,0.968,0.0,0.0
68768621,2026-04-23 21:23:50,Open,Street Condition,Pothole,QUEENS,nan,40.73294686877129,-73.86666122537298,,nan,4959.1547619047615,4660.0,34,1,1.9801852693865742,2,0,0.7,4,28.4,1,Medium,14,0.024,0.976,0.0,0.0
68674392,2026-04-15 07:27:42,Closed,Street Condition,Pothole,QUEENS,nan,40.7343762769571,-73.87341674191903,2026-04-15 17:24:00,nan,4959.1547619047615,4660.0,23,0,10.560833417534722,2,0,0.7,4,28.4,1,Medium,14,0.005,0.995,0.0,0.0
68593066,2026-04-07 15:08:44,Closed,Street Condition,Pothole,BRONX,nan,40.83647986270567,-73.89772801516538,2026-04-07 15:08:44,nan,6677.6,6655.5,4,1,18.240671380497684,3,0,0.7,4,28.4,1,Medium,14,0.016,0.984,0.0,0.0
68760078,2026-04-22 14:14:22,Open,Street Condition,Pothole,BROOKLYN,BROADWAY,40.69260383163042,-73.92750752930546,,nan,5664.555555555556,13110.0,13,0,3.2784260101273146,1,0,0.7,4,28.4,1,Medium,14,0.001,0.999,0.0,0.0
68714560,2026-04-18 14:09:21,Closed,Street Condition,Pothole,QUEENS,nan,40.756492970006335,-73.85879949156258,2026-04-18 21:44:00,nan,4959.1547619047615,4660.0,16,1,7.281909806423611,2,0,0.7,4,28.4,1,Medium,14,0.002,0.998,0.0,0.0
68662329,2026-04-14 10:20:34,Open,Street Condition,Pothole,BRONX,nan,40.82539670614824,-73.88327759218794,,nan,6677.6,6655.5,6,1,11.440787121238426,3,0,0.7,4,28.4,1,Medium,14,0.018,0.982,0.0,0.0
68741351,2026-04-20 14:49:23,Closed,Street Condition,Pothole,QUEENS,nan,40.75667186181392,-73.82879312184009,2026-04-21 10:39:00,nan,4959.1547619047615,4660.0,16,1,5.254108880497685,2,0,0.7,4,28.4,1,Medium,14,0.007,0.993,0.0,0.0
68646125,2026-04-12 16:29:26,Pending,Street Condition,Pothole,QUEENS,nan,40.7599300035456,-73.89845559346726,,nan,4959.1547619047615,4660.0,8,0,13.184629713831018,2,0,0.7,4,28.4,1,Medium,14,0.031,0.968,0.0,0.0
68605136,2026-04-08 14:14:09,Closed,Street Condition,Pothole,QUEENS,nan,40.761217008162774,-73.8863970016137,2026-04-08 14:14:09,nan,4959.1547619047615,4660.0,7,0,17.27857647309028,2,0,0.7,4,28.4,1,Medium,14,0.063,0.936,0.0,0.0
68753038,2026-04-21 14:32:49,Closed,Street Condition,Pothole,QUEENS,WOODSIDE AVENUE,40.743795594862256,-73.88589981919614,2026-04-22 08:45:00,nan,4959.1547619047615,10472.0,14,1,4.265613510127315,2,0,0.7,4,28.4,1,Medium,14,0.002,0.998,0.0,0.0
68697189,2026-04-17 12:29:46,Open,Street Condition,Pothole,STATEN ISLAND,nan,40.56276827638479,-74.1808664677,,nan,23788.714285714286,2762.0,4,0,8.351064899016203,4,0,0.7,4,28.4,1,Medium,14,0.002,0.998,0.0,0.0
68683871,2026-04-15 15:06:10,Open,Street Condition,Pothole,STATEN ISLAND,nan,40.59511213846311,-74.09127636499284,,nan,23788.714285714286,2762.0,1,1,10.242453787905092,4,0,0.7,4,28.4,1,Medium,14,0.04,0.96,0.0,0.0
68692287,2026-04-15 15:44:34,Closed,Street Condition,Pothole,BROOKLYN,nan,40.63047853362767,-73.98609359679054,2026-04-16 13:47:00,nan,5664.555555555556,6673.0,11,0,10.215787121238426,1,0,0.7,4,28.3,1,Medium,14,0.002,0.998,0.0,0.0
68753527,2026-04-22 14:32:00,Open,Street Condition,Pothole,BROOKLYN,nan,40.62977655180999,-73.99399437040576,,nan,5664.555555555556,6673.0,10,0,3.266180639756944,1,0,0.7,4,28.3,1,Medium,14,0.008,0.992,0.0,0.0
68540745,2026-04-02 04:31:57,Closed,Street Condition,Pothole,QUEENS,nan,40.76179577025723,-73.87797434805303,2026-04-10 12:54:00,nan,4959.1547619047615,4660.0,5,0,23.68288202864583,2,0,0.7,4,28.3,1,Medium,14,0.037,0.962,0.0,0.0
68682403,2026-04-15 12:18:13,Open,Street Condition,Pothole,BRONX,nan,40.817389295643494,-73.86012263841882,,nan,6677.6,6655.5,7,1,10.359085732349536,3,0,0.7,4,28.3,1,Medium,14,0.004,0.995,0.0,0.0
68682405,2026-04-15 10:55:42,Open,Street Condition,Pothole,BRONX,nan,40.87724199774324,-73.88657483344912,,nan,6677.6,6655.5,7,1,10.416388973090278,3,0,0.7,4,28.3,1,Medium,14,0.01,0.99,0.0,0.0
68725967,2026-04-19 09:08:30,Open,Street Condition,Pothole,STATEN ISLAND,nan,40.63466338210778,-74.1025283474756,,nan,23788.714285714286,2762.0,1,0,6.490833417534722,4,0,0.7,4,28.3,1,Medium,14,0.009,0.991,0.0,0.0
68678874,2026-04-15 07:55:24,Closed,Street Condition,Pothole,QUEENS,nan,40.75942796748809,-73.88417649447432,2026-04-15 21:54:00,nan,4959.1547619047615,4660.0,14,0,10.541597306423611,2,0,0.7,4,28.3,1,Medium,14,0.001,0.999,0.0,0.0
68680385,2026-04-15 07:34:27,Closed,Street Condition,Pothole,QUEENS,nan,40.725789943726326,-73.79174401191865,2026-04-15 15:00:00,nan,4959.1547619047615,4660.0,11,0,10.556145917534723,2,0,0.7,4,28.3,1,Medium,14,0.0,1.0,0.0,0.0
68671890,2026-04-14 23:10:38,Pending,Street Condition,Pothole,QUEENS,nan,40.76197072257963,-73.92538165997419,,nan,4959.1547619047615,4660.0,17,0,10.906018602719907,2,0,0.7,4,28.3,1,Medium,14,0.009,0.991,0.0,0.0
68686830,2026-04-16 19:32:35,Closed,Street Condition,Pothole,QUEENS,nan,40.74519919330473,-73.90859018646765,2026-04-19 20:22:00,nan,4959.1547619047615,4660.0,9,0,9.057442213831019,2,0,0.7,4,28.3,1,Medium,14,0.006,0.994,0.0,0.0
68674406,2026-04-14 16:24:07,Closed,Street Condition,Pothole,BROOKLYN,nan,40.70919250004041,-73.96847886888783,2026-04-15 12:00:00,nan,5664.555555555556,6673.0,7,1,11.188321843460647,1,0,0.7,4,28.3,1,Medium,14,0.033,0.966,0.0,0.0
68549310,2026-04-03 14:42:48,Closed,Street Condition,Pothole,QUEENS,nan,40.71059995970241,-73.8088960294562,2026-04-03 14:42:48,nan,4959.1547619047615,4660.0,7,1,22.258680639756943,2,0,0.7,4,28.3,1,Medium,14,0.096,0.904,0.0,0.0
68712481,2026-04-18 15:40:36,Open,Street Condition,Pothole,BROOKLYN,86 STREET,40.59281334706557,-73.97876328945328,,nan,5664.555555555556,6673.0,10,1,7.218541750868055,1,0,0.7,4,28.3,1,Medium,14,0.007,0.993,0.0,0.0
68754411,2026-04-22 08:12:56,Closed,Street Condition,Pothole,QUEENS,nan,40.76004448372803,-73.89755299254857,2026-04-22 17:54:00,nan,4959.1547619047615,4660.0,11,0,3.529421380497685,2,0,0.7,4,28.3,1,Medium,14,0.008,0.992,0.0,0.0
68652428,2026-04-13 09:56:23,Closed,Street Condition,Pothole,QUEENS,nan,40.763160557736015,-73.81638733639387,2026-04-13 15:11:00,nan,4959.1547619047615,4660.0,8,0,12.457581102719907,2,0,0.7,4,28.3,1,Medium,14,0.006,0.994,0.0,0.0
68756964,2026-04-22 03:05:25,Closed,Street Condition,Pothole,QUEENS,nan,40.7386450764329,-73.8873051469592,2026-04-22 21:45:00,nan,4959.1547619047615,4660.0,13,1,3.742974621238426,2,0,0.7,4,28.3,1,Medium,14,0.056,0.943,0.0,0.0
68540724,2026-04-02 16:44:24,Closed,Street Condition,Pothole,QUEENS,nan,40.67824151120116,-73.73411053453624,2026-04-16 11:20:00,nan,4959.1547619047615,4660.0,6,1,23.1742361953125,2,0,0.7,4,28.3,1,Medium,14,0.121,0.878,0.0,0.0
68592195,2026-04-07 18:37:55,Closed,Street Condition,Pothole,QUEENS,nan,40.74408619853987,-73.71472803155868,2026-04-15 12:25:00,nan,4959.1547619047615,4660.0,7,0,18.09540517679398,2,0,0.7,4,28.3,1,Medium,14,0.095,0.905,0.0,0.0
68580892,2026-04-06 16:13:12,Closed,Street Condition,Pothole,QUEENS,nan,40.744791406467726,-73.91742167156947,2026-04-18 10:26:00,nan,4959.1547619047615,4660.0,7,0,19.195902861979167,2,0,0.7,4,28.3,1,Medium,14,0.032,0.967,0.0,0.0
68678891,2026-04-14 15:30:38,Closed,Street Condition,Pothole,BROOKLYN,nan,40.70700184687184,-73.96728965050787,2026-04-15 12:10:00,nan,5664.555555555556,6673.0,7,1,11.225463047164352,1,0,0.7,4,28.2,1,Medium,14,0.016,0.984,0.0,0.0
68729563,2026-04-20 11:27:18,Closed,Street Condition,Pothole,QUEENS,nan,40.68226523856321,-73.8451331832496,2026-04-20 21:45:00,nan,4959.1547619047615,4660.0,9,0,5.394444528645833,2,0,0.7,4,28.2,1,Medium,14,0.008,0.992,0.0,0.0
68583764,2026-04-06 17:40:22,Open,Street Condition,Pothole,BRONX,nan,40.87954005515194,-73.85533422320003,,nan,6677.6,6655.5,7,1,19.13537045457176,3,0,0.7,4,28.2,1,Medium,14,0.004,0.996,0.0,0.0
68704028,2026-04-17 05:26:31,Closed,Street Condition,Pothole,QUEENS,nan,40.68913311308625,-73.82085332728514,2026-04-17 21:15:00,nan,4959.1547619047615,4660.0,8,1,8.644988510127314,2,0,0.7,4,28.2,1,Medium,14,0.249,0.751,0.0,0.0
68754886,2026-04-23 00:03:51,Pending,Street Condition,Pothole,QUEENS,nan,40.666151252493215,-73.80574316384484,,nan,4959.1547619047615,4660.0,17,0,2.869062584201389,2,0,0.7,4,28.2,1,Medium,14,0.009,0.991,0.0,0.0
68758772,2026-04-22 14:06:48,Open,Street Condition,Pothole,STATEN ISLAND,nan,40.58906464030454,-74.13862140175796,,nan,23788.714285714286,2762.0,1,0,3.2836806397569442,4,0,0.7,4,28.2,1,Medium,14,0.005,0.995,0.0,0.0
68617594,2026-04-04 13:50:10,Closed,Street Condition,Pothole,QUEENS,nan,40.68331854397321,-73.76527842457645,2026-04-14 15:18:00,nan,4959.1547619047615,4660.0,6,1,21.29523156568287,2,0,0.7,4,28.2,1,Medium,14,0.006,0.994,0.0,0.0
68689370,2026-04-16 23:12:17,Closed,Street Condition,Pothole,QUEENS,nan,40.74754222956121,-73.8887553620472,2026-04-16 23:12:17,nan,4959.1547619047615,4660.0,30,1,8.904872769386573,2,0,0.7,4,28.2,1,Medium,14,0.006,0.994,0.0,0.0
68519850,2026-03-31 12:57:45,Closed,Street Condition,Pothole,QUEENS,nan,40.74416744233457,-73.9124783278851,2026-03-31 12:57:45,nan,4959.1547619047615,4660.0,8,0,25.331632028645835,2,0,0.7,3,28.2,1,Medium,14,0.002,0.998,0.0,0.0
68680938,2026-04-15 18:31:14,Open,Street Condition,Pothole,BROOKLYN,nan,40.601088257464504,-73.95682990059771,,nan,5664.555555555556,6673.0,7,1,10.100046380497686,1,0,0.7,4,28.2,1,Medium,14,0.083,0.917,0.0,0.0
68635502,2026-04-11 12:37:41,Closed,Street Condition,Pothole,QUEENS,nan,40.67935108418468,-73.75034100595664,2026-04-18 12:52:00,nan,4959.1547619047615,4660.0,10,0,14.345567213831018,2,0,0.7,4,28.2,1,Medium,14,0.0,1.0,0.0,0.0
68635518,2026-04-11 15:35:56,Open,Street Condition,Pothole,STATEN ISLAND,nan,40.572024363270536,-74.12721147145633,,nan,23788.714285714286,2762.0,0,1,14.221782491608796,4,0,0.7,4,28.2,1,Medium,14,0.001,0.999,0.0,0.0
68699640,2026-04-17 11:53:00,Closed,Street Condition,Pothole,QUEENS,nan,40.695314114732966,-73.79910210930784,2026-04-17 21:47:00,nan,4959.1547619047615,4660.0,8,1,8.37659730642361,2,0,0.7,4,28.2,1,Medium,14,0.036,0.963,0.0,0.0
68542753,2026-04-02 20:13:55,Closed,Street Condition,Pothole,QUEENS,nan,40.71059995970241,-73.8088960294562,2026-04-02 20:13:55,nan,4959.1547619047615,4660.0,7,1,23.028738510127315,2,0,0.7,4,28.2,1,Medium,14,0.01,0.99,0.0,0.0
68725974,2026-04-19 21:18:07,Open,Street Condition,Pothole,QUEENS,nan,40.73161629594243,-73.85148071770303,,nan,4959.1547619047615,4660.0,15,0,5.984155176793982,2,0,0.7,4,28.2,1,Medium,14,0.002,0.998,0.0,0.0
68618446,2026-04-10 18:54:27,Closed,Street Condition,Pothole,QUEENS,nan,40.761217008162774,-73.8863970016137,2026-04-10 18:54:27,nan,4959.1547619047615,4660.0,7,0,15.0839236953125,2,0,0.7,4,28.2,1,Medium,14,0.138,0.862,0.0,0.0
68636281,2026-04-11 11:19:49,Closed,Street Condition,Pothole,QUEENS,nan,40.761217008162774,-73.8863970016137,2026-04-11 11:19:49,nan,4959.1547619047615,4660.0,7,0,14.399641287905093,2,0,0.7,4,28.2,1,Medium,14,0.137,0.862,0.0,0.0
68724910,2026-04-19 17:08:19,Closed,Street Condition,Pothole,QUEENS,nan,40.7343762769571,-73.87341674191903,2026-04-23 13:16:00,nan,4959.1547619047615,4660.0,23,0,6.157627399016204,2,0,0.7,4,28.2,1,Medium,14,0.144,0.856,0.0,0.0
68575224,2026-04-06 02:03:18,Closed,Street Condition,Pothole,QUEENS,nan,40.69131490562682,-73.86720965298079,2026-04-11 12:39:00,nan,4959.1547619047615,4660.0,6,0,19.7861111953125,2,0,0.7,4,28.2,1,Medium,14,0.112,0.888,0.0,0.0
68687870,2026-04-16 16:07:03,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.55734744941992,-74.1662156412323,2026-04-16 16:07:03,nan,23788.714285714286,2762.0,0,0,9.2001736953125,4,0,0.7,4,28.2,1,Medium,14,0.026,0.974,0.0,0.0
68731116,2026-04-20 16:41:29,Closed,Street Condition,Pothole,QUEENS,nan,40.7343762769571,-73.87341674191903,2026-04-20 16:41:29,nan,4959.1547619047615,4660.0,23,0,5.176261658275463,2,0,0.7,4,28.1,1,Medium,14,0.375,0.625,0.0,0.0
68551100,2026-04-03 13:09:06,Closed,Street Condition,Pothole,BROOKLYN,nan,40.712421437789565,-73.92386442232262,2026-04-10 13:36:00,nan,5664.555555555556,6673.0,5,0,22.32375008420139,1,0,0.7,4,28.1,1,Medium,14,0.035,0.965,0.0,0.0
68696695,2026-04-17 12:25:26,Closed,Street Condition,Pothole,STATEN ISLAND,nan,40.5337038558157,-74.18743956709913,2026-04-17 12:25:26,nan,23788.714285714286,2762.0,0,0,8.354074158275463,4,0,0.7,4,28.1,1,Medium,14,0.326,0.674,0.0,0.0
68700129,2026-04-17 10:13:36,Open,Street Condition,Pothole,STATEN ISLAND,nan,40.60142800559859,-74.09784625759521,,nan,23788.714285714286,2762.0,0,1,8.445625084201389,4,0,0.7,4,28.1,1,Medium,14,0.119,0.881,0.0,0.0
